Year,RoundNumber,Driver,StartingCompound,StartingTyreLife,TyreLifeAtEnd,FirstStintLength,avg_air_temp,avg_humidity,avg_pressure,avg_rainfall,avg_track_temp,avg_wind_direction,avg_wind_speed
2023,13,SAR,SOFT,1.0,16.0,15.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,STR,SOFT,1.0,5.0,4.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,TSU,SOFT,1.0,2.0,1.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,VER,SOFT,1.0,3.0,2.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,ZHO,SOFT,1.0,2.0,1.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,18,ALB,MEDIUM,4.0,14.0,10.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,ALO,MEDIUM,1.0,20.0,19.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,BOT,MEDIUM,1.0,11.0,10.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,GAS,MEDIUM,1.0,19.0,18.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,HAM,MEDIUM,1.0,21.0,20.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,HUL,HARD,1.0,20.0,19.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
