Year,Round,GrandPrix,CircuitName,CircuitType,Location,Country,Driver,Team,LapTime_seconds,Sector1Time,Sector2Time,Sector3Time,Tyre,TyreLife,FreshTyre,TrackStatus,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,WindSpeed,WindDirection
2023,15,Singapore Grand Prix,Singapore Grand Prix,permanent,Marina Bay,Singapore,LAW,AlphaTauri,92.166,27.298,38.716,26.152,SOFT,2.0,True,12,True,29.6,77.0,1009.2,False,1.7,193
2023,15,Singapore Grand Prix,Singapore Grand Prix,permanent,Marina Bay,Singapore,LEC,Ferrari,91.063,26.754,38.428,25.881,SOFT,2.0,True,1,True,29.6,77.0,1009.2,False,1.7,193
2023,15,Singapore Grand Prix,Singapore Grand Prix,permanent,Marina Bay,Singapore,MAG,Haas F1 Team,91.575,26.959,38.606,26.01,SOFT,2.0,True,1,True,29.6,77.0,1009.2,False,1.7,193
2023,15,Singapore Grand Prix,Singapore Grand Prix,permanent,Marina Bay,Singapore,NOR,McLaren,91.27,26.756,38.666,25.848,SOFT,2.0,True,1,True,29.6,77.0,1009.2,False,1.7,193
2023,15,Singapore Grand Prix,Singapore Grand Prix,permanent,Marina Bay,Singapore,OCO,Alpine,91.673,26.986,38.703,25.984,SOFT,2.0,True,1,True,29.6,77.0,1009.2,False,1.7,193
2023,15,Singapore Grand Prix,Singapore Grand Prix,permanent,Marina Bay,Singapore,PER,Red Bull Racing,92.099,27.042,38.814,26.243,SOFT,2.0,True,1,True,29.6,77.0,1009.2,False,1.7,193
2023,15,Singapore Grand Prix,Singapore Grand Prix,permanent,Marina Bay,Singapore,PIA,McLaren,92.902,27.334,39.326,26.242,SOFT,2.0,True,1,True,29.6,77.0,1009.2,False,1.7,193
2023,15,Singapore Grand Prix,Singapore Grand Prix,permanent,Marina Bay,Singapore,RUS,Mercedes,91.056,26.785,38.406,25.865,SOFT,2.0,True,1,True,29.6,77.0,1009.2,False,1.7,193
2023,15,Singapore Grand Prix,Singapore Grand Prix,permanent,Marina Bay,Singapore,SAI,Ferrari,90.984,26.717,38.499,25.768,SOFT,2.0,True,1,True,29.6,77.0,1009.2,False,1.7,193
2023,15,Singapore Grand Prix,Singapore Grand Prix,permanent,Marina Bay,Singapore,SAR,Williams,93.252,27.263,39.523,26.466,SOFT,2.0,True,1,True,29.6,77.0,1009.2,False,1.7,193
2023,15,Singapore Grand Prix,Singapore Grand Prix,permanent,Marina Bay,Singapore,STR,Aston Martin,93.397,27.33,39.549,26.518,SOFT,5.0,True,1,True,29.6,77.0,1009.2,False,1.7,193
2023,15,Singapore Grand Prix,Singapore Grand Prix,permanent,Marina Bay,Singapore,TSU,AlphaTauri,91.991,27.177,38.747,26.067,SOFT,2.0,True,1,True,29.6,77.0,1009.2,False,1.7,193
2023,15,Singapore Grand Prix,Singapore Grand Prix,permanent,Marina Bay,Singapore,VER,Red Bull Racing,92.173,27.255,38.896,26.022,SOFT,2.0,True,12,True,29.6,77.0,1009.2,False,1.7,193
2023,15,Singapore Grand Prix,Singapore Grand Prix,permanent,Marina Bay,Singapore,ZHO,Alfa Romeo,93.258,27.319,39.339,26.6,SOFT,2.0,True,1,True,29.6,77.0,1009.2,False,1.7,193
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,ALB,Williams,90.537,31.648,40.711,18.178,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,ALO,Aston Martin,90.465,31.238,41.06,18.167,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,BOT,Alfa Romeo,91.049,31.878,41.001,18.17,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,GAS,Alpine,90.509,31.424,40.99,18.095,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,HAM,Mercedes,89.908,31.312,40.616,17.98,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,HUL,Haas F1 Team,91.299,31.773,41.298,18.228,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,LAW,AlphaTauri,90.425,31.585,40.755,18.085,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,LEC,Ferrari,89.542,31.24,40.363,17.939,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,MAG,Haas F1 Team,90.665,31.626,40.896,18.143,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,NOR,McLaren,89.493,31.025,40.421,18.047,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,OCO,Alpine,90.586,31.501,40.932,18.153,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,PER,Red Bull Racing,89.65,31.152,40.528,17.97,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,PIA,McLaren,89.458,31.173,40.356,17.929,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,RUS,Mercedes,90.219,31.547,40.624,18.048,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,SAI,Ferrari,89.85,31.332,40.564,17.954,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,,,,,,,,,,,,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,STR,Aston Martin,91.181,31.521,41.208,18.452,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,TSU,AlphaTauri,90.204,31.454,40.706,18.044,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,VER,Red Bull Racing,88.877,30.725,40.311,17.841,SOFT,2.0,True,1,True,27.0,47.0,1009.0,False,3.0,286
2023,16,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,ZHO,Alfa Romeo,91.398,32.066,41.073,18.259,SOFT,2.0,True,12,True,27.0,47.0,1009.0,False,3.0,286
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,ALB,Williams,85.707,31.595,29.075,25.037,SOFT,2.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,ALO,Aston Martin,84.369,31.075,28.832,24.462,SOFT,2.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,BOT,Alfa Romeo,85.058,31.433,28.605,25.02,SOFT,5.0,False,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,GAS,Alpine,84.553,31.241,28.47,24.842,SOFT,2.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,HAM,Mercedes,84.305,31.022,28.454,24.829,SOFT,2.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,HUL,Haas F1 Team,85.783,31.872,28.959,24.951999999999998,SOFT,2.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,LAW,AlphaTauri,86.635,32.007,29.407,25.221,SOFT,4.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,LEC,Ferrari,84.424,31.187,28.515,24.722,SOFT,2.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,MAG,Haas F1 Team,87.046,32.216,29.278,25.552,SOFT,2.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,NOR,McLaren,84.685,31.317,28.553,24.815,SOFT,2.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,OCO,Alpine,84.763,31.437,28.638,24.688,SOFT,2.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,PER,Red Bull Racing,85.462,31.448,29.144,24.87,SOFT,2.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,PIA,McLaren,84.54,31.266,28.508,24.766,SOFT,2.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,RUS,Mercedes,84.219,31.0,28.459,24.76,SOFT,2.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,SAI,Ferrari,85.328,31.476,28.828,25.024,SOFT,4.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,SAR,Williams,86.21,31.931,29.098,25.181,SOFT,2.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,STR,Aston Martin,86.345,31.543,29.526,25.276,SOFT,4.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,TSU,AlphaTauri,85.301,31.587,28.905,24.809,SOFT,2.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,VER,Red Bull Racing,83.778,30.791,28.536,24.451,SOFT,2.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,17,Qatar Grand Prix,Qatar Grand Prix,permanent,Lusail,Qatar,ZHO,Alfa Romeo,87.432,32.601,29.335,25.496,SOFT,2.0,True,1,True,31.6,52.0,1006.4,False,3.7,321
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,ALB,Williams,96.315,25.671,38.765,31.879,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,ALO,Aston Martin,96.268,25.814,38.631,31.823,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,BOT,Alfa Romeo,95.858,25.676,38.434,31.748,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,GAS,Alpine,95.089,25.374,38.288,31.427,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,HAM,Mercedes,94.862,25.429,38.164,31.269,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,HUL,Haas F1 Team,96.235,25.901,38.491,31.843,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,LEC,Ferrari,94.723,25.338,38.153,31.232,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,MAG,Haas F1 Team,95.88,25.759,38.55,31.571,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,NOR,McLaren,94.853,25.485,38.111,31.257,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,OCO,Alpine,95.154,25.402,38.365,31.387,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,PER,Red Bull Racing,95.173,25.515,38.354,31.304,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,PIA,McLaren,95.467,25.564,38.481,31.422,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,RIC,AlphaTauri,95.974,25.817,38.686,31.471,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,RUS,Mercedes,95.079,25.638,38.128,31.313,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,SAI,Ferrari,94.945,25.47,38.178,31.297,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,SAR,Williams,96.827,26.0,38.755,32.072,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,STR,Aston Martin,96.589,26.048,38.711,31.83,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,TSU,AlphaTauri,95.697,25.674,38.554,31.469,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,VER,Red Bull Racing,95.008,25.458,38.296,31.254,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,18,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,ZHO,Alfa Romeo,95.698,25.617,38.596,31.485,SOFT,2.0,True,1,True,35.5,12.0,993.5,False,1.7,289
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,ALB,Williams,78.828,27.757,30.318,20.753,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,ALO,Aston Martin,78.738,27.991,30.423,20.324,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,BOT,Alfa Romeo,78.016,27.576999999999998,30.232,20.207,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,GAS,Alpine,78.521,27.774,30.39,20.357,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,HAM,Mercedes,77.454,27.46,29.881,20.113,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,HUL,Haas F1 Team,78.524,27.683,30.563,20.278,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,LEC,Ferrari,77.166,27.291,29.853,20.022,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,MAG,Haas F1 Team,79.163,27.68,30.898,20.585,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,NOR,McLaren,81.554,27.653,30.444,23.457,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,OCO,Alpine,79.08,28.039,30.517,20.524,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,PER,Red Bull Racing,77.423,27.46,29.884,20.079,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,PIA,McLaren,77.623,27.518,29.979,20.126,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,RIC,AlphaTauri,77.382,27.599,29.846,19.937,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,RUS,Mercedes,77.673,27.631,29.92,20.122,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,SAI,Ferrari,77.233,27.344,29.9,19.989,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,,,,,,,,,,,,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,STR,Aston Martin,79.227,27.746,30.622,20.859,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,TSU,AlphaTauri,78.89,27.839,30.616,20.435,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,VER,Red Bull Racing,77.263,27.369,29.818,20.076,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,19,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,ZHO,Alfa Romeo,78.05,27.67,30.115,20.265,SOFT,2.0,True,1,True,25.4,28.0,780.7,False,1.1,274
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,ALB,Williams,70.621,18.5,35.729,16.392,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,ALO,Aston Martin,70.237,18.427,35.426,16.384,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,BOT,Alfa Romeo,70.955,18.573,35.938,16.444,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,GAS,Alpine,70.567,18.348,35.736,16.483,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,HAM,Mercedes,70.266,18.386,35.397,16.483,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,HUL,Haas F1 Team,70.475,18.364,35.798,16.313,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,LEC,Ferrari,70.303,18.369,35.519,16.415,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,MAG,Haas F1 Team,70.602,18.5,35.787,16.315,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,NOR,McLaren,70.021,18.31,35.361,16.35,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,OCO,Alpine,70.562,18.425,35.78,16.357,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,PER,Red Bull Racing,70.219,18.272,35.423,16.524,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,PIA,McLaren,70.33,18.268,35.714,16.348,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,RIC,AlphaTauri,70.843,18.537,35.892,16.414,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,RUS,Mercedes,70.316,18.429,35.376,16.511,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,SAI,Ferrari,70.254,18.337,35.517,16.4,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,SAR,Williams,71.035,18.465,36.126,16.444,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,STR,Aston Martin,70.375,18.459,35.488,16.428,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,TSU,AlphaTauri,70.837,18.573,35.849,16.415,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,VER,Red Bull Racing,70.162,18.496,35.296,16.37,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,20,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,ZHO,Alfa Romeo,71.275,18.719,36.011,16.545,SOFT,2.0,True,1,True,30.9,52.0,917.0,False,3.0,11
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,ALB,Williams,93.323,26.576,31.008,35.739,SOFT,3.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,ALO,Aston Martin,93.555,26.49,31.113,35.952,SOFT,6.0,False,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,BOT,Alfa Romeo,93.525,26.393,31.214,35.918,SOFT,3.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,GAS,Alpine,93.239,26.415,31.019,35.805,SOFT,3.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,HAM,Mercedes,93.837,26.833,31.187,35.817,SOFT,3.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,HUL,Haas F1 Team,93.979,26.646,31.199,36.134,SOFT,2.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,LEC,Ferrari,92.726,26.224,30.652,35.85,SOFT,2.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,MAG,Haas F1 Team,93.537,26.335,30.966,36.236,SOFT,2.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,NOR,McLaren,94.703,26.854,31.483,36.366,SOFT,5.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,OCO,Alpine,94.834,27.098,31.582,36.154,SOFT,3.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,PER,Red Bull Racing,93.855,26.627,31.043,36.185,SOFT,5.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,PIA,McLaren,94.85,26.884,31.669,36.297,SOFT,6.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,RIC,AlphaTauri,94.308,27.149,31.202,35.957,SOFT,3.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,RUS,Mercedes,93.112,26.364,30.99,35.758,SOFT,6.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,SAI,Ferrari,92.77,26.157,30.772,35.841,SOFT,3.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,SAR,Williams,93.513,26.605,31.106,35.802,SOFT,3.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,STR,Aston Martin,94.199,26.722,31.265,36.212,SOFT,3.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,TSU,AlphaTauri,96.447,27.796,32.222,36.429,SOFT,3.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,VER,Red Bull Racing,93.104,26.289,30.828,35.987,SOFT,2.0,True,1,True,14.9,62.0,942.5,False,1.2,191
2023,21,Las Vegas Grand Prix,Las Vegas Grand Prix,permanent,Las Vegas,United States,ZHO,Alfa Romeo,94.849,27.161,31.568,36.12,SOFT,2.0,True,1,True,14.9,62.0,942.5,False,1.2,191
