Year,Round,GrandPrix,Driver,Team,FP2_LapTime,FP2_GapToBest
2022,21,São Paulo Grand Prix,HAM,Mercedes,75.137,0.533
2022,21,São Paulo Grand Prix,LAT,Williams,76.181,1.577
2022,21,São Paulo Grand Prix,LEC,Ferrari,75.868,1.264
2022,21,São Paulo Grand Prix,MAG,Haas F1 Team,75.815,1.211
2022,21,São Paulo Grand Prix,MSC,Haas F1 Team,75.684,1.08
2022,21,São Paulo Grand Prix,NOR,McLaren,75.851,1.2469999999999999
2022,21,São Paulo Grand Prix,OCO,Alpine,74.604,0.0
2022,21,São Paulo Grand Prix,PER,Red Bull Racing,74.788,0.184
2022,21,São Paulo Grand Prix,RIC,McLaren,75.994,1.3900000000000001
2022,21,São Paulo Grand Prix,RUS,Mercedes,74.916,0.312
2022,21,São Paulo Grand Prix,SAI,Ferrari,75.856,1.252
2022,21,São Paulo Grand Prix,SAR,Williams,76.48,1.876
2022,21,São Paulo Grand Prix,STR,Aston Martin,76.263,1.659
2022,21,São Paulo Grand Prix,TSU,AlphaTauri,75.865,1.2610000000000001
2022,21,São Paulo Grand Prix,VER,Red Bull Racing,75.098,0.494
2022,21,São Paulo Grand Prix,VET,Aston Martin,76.4,1.796
2022,21,São Paulo Grand Prix,ZHO,Alfa Romeo,76.468,1.8639999999999999
2022,22,Abu Dhabi Grand Prix,ALB,Williams,86.75,1.604
2022,22,Abu Dhabi Grand Prix,ALO,Alpine,86.043,0.897
2022,22,Abu Dhabi Grand Prix,BOT,Alfa Romeo,86.3,1.154
2022,22,Abu Dhabi Grand Prix,GAS,AlphaTauri,87.036,1.8900000000000001
2022,22,Abu Dhabi Grand Prix,HAM,Mercedes,85.761,0.615
2022,22,Abu Dhabi Grand Prix,LAT,Williams,87.262,2.116
2022,22,Abu Dhabi Grand Prix,LEC,Ferrari,85.599,0.453
2022,22,Abu Dhabi Grand Prix,MAG,Haas F1 Team,86.915,1.7690000000000001
2022,22,Abu Dhabi Grand Prix,MSC,Haas F1 Team,86.839,1.693
2022,22,Abu Dhabi Grand Prix,NOR,McLaren,86.377,1.231
2022,22,Abu Dhabi Grand Prix,OCO,Alpine,86.038,0.892
2022,22,Abu Dhabi Grand Prix,PER,Red Bull Racing,85.852,0.706
2022,22,Abu Dhabi Grand Prix,RIC,McLaren,86.124,0.978
2022,22,Abu Dhabi Grand Prix,RUS,Mercedes,85.487,0.341
2022,22,Abu Dhabi Grand Prix,SAI,Ferrari,85.932,0.786
2022,22,Abu Dhabi Grand Prix,STR,Aston Martin,86.547,1.401
2022,22,Abu Dhabi Grand Prix,TSU,AlphaTauri,86.68,1.534
2022,22,Abu Dhabi Grand Prix,VER,Red Bull Racing,85.146,0.0
2022,22,Abu Dhabi Grand Prix,VET,Aston Martin,86.395,1.249
2022,22,Abu Dhabi Grand Prix,ZHO,Alfa Romeo,86.479,1.333
